gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
4439236910		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:943:PK																PRESENT																												l						2146281173			ASIA				IN				National Centre for Disease Control field station									11.2962	76.9414																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.864Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.864Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.31_1	Tamil Nadu	IND.31.3_1	Coimbatore	IND.31.3.2_1	Mettuppalaiyam	NE	
4439236909		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:462:MM																PRESENT																			1998-05-01T00:00:00				1998	5				l;mb;abn;hri						1000014648			ASIA				MM				Leinmawchan village									17.35	96.041																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.862Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.862Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	MMR	Myanmar	MMR.15_1	Yangon	MMR.15.2_1	Yangon-N	MMR.15.2.2_1	Hmawbi	NE	
4439236908		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:967:IN																PRESENT																												l						2146281247			ASIA				IN				Jalgaon									21.0483	76.5342																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.862Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.862Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.20_1	Maharashtra	IND.20.7_1	Buldana	IND.20.7.2_1	Jalgaon	NE	
4439236907		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:20:MM																PRESENT				Ool, T.T., Storch, V., Becker, N. Review of the anopheline mosquitoes of Myanmar. J Vector Ecol. 29(1), 21-40 (2004) PMID: 15266738.															1998-05-01T00:00:00				1998	5				mbi;mbo;abn;hri						1000000107			ASIA				MM				Shwenyaungbin									22.917	96.283																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.863Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.863Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	MMR	Myanmar	MMR.8_1	Mandalay	MMR.8.5_1	Pyin-Oo-Lwin	MMR.8.5.2_1	Mogok	NE	
4439236906		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:877:IR																PRESENT																			2009-09-01T00:00:00				2009	9				l						2146280796			ASIA				IR				Sarzeh									26.4833	58.4833																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.863Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.863Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IRN	Iran	IRN.13_1	Kerman	IRN.13.5_1	Kahnuj			NE	
4439236905		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:81:IN																PRESENT				Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S., Sharma, P.K. Epidemiologic investigations of a malaria outbreak in northern Delhi area. J Am Mosq Control Assoc. 17(4),216-20 (2001). PMID: 11804456.															1996-12-01T00:00:00				1996	12				l						1000000467			ASIA				IN				Shahbad Daulatpur Dairy Colony									28.731	77.15																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.862Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.862Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.25_1	NCT of Delhi	IND.25.1_1	West	IND.25.1.1_1	Delhi	NE	
4439236904		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:911:IN																PRESENT																												l						2146281025			ASIA				IN				Othakalmandapam									10.8745	77.002																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.862Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.862Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.31_1	Tamil Nadu	IND.31.3_1	Coimbatore	IND.31.3.1_1	Coimbatore	NE	
4439236903		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:280:IN																PRESENT				Kar, I., Eapen, A. and Ravindran, K.J. Domestic breeding sources and their contribution in Anopheles stephensi breeding in Dindigul, Tamil Nadu. Indian J Malariol, 33(4), 191-9 ((1996).															1994-10-01T00:00:00				1994	10				l						1000003585			ASIA				IN				Dindigul town									10.356	77.975																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.862Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.862Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.31_1	Tamil Nadu	IND.31.6_1	Dindigul	IND.31.6.1_1	Dindigul	NE	
4439236902		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:8:MM																PRESENT				Ool, T.T., Storch, V., Becker, N. Review of the anopheline mosquitoes of Myanmar. J Vector Ecol. 29(1), 21-40 (2004) PMID: 15266738.															1998-05-01T00:00:00				1998	5				mbi;mbo;abn;hri						1000000090			ASIA				MM				North Mandalay									22.013	96.103																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.861Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.861Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	MMR	Myanmar	MMR.8_1	Mandalay	MMR.8.2_1	Mandalay	MMR.8.2.2_1	Mandalay	NE	
4439236901		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:681:IN																PRESENT																			1993-08-01T00:00:00				1993	8				l						1000014902			ASIA				IN				Kanasar & Khetusar									27.447	72.113																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.862Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.862Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.29_1	Rajasthan	IND.29.22_1	Jodhpur	IND.29.22.5_1	Phalodi	NE	
4439236900		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:1069:IN																PRESENT																			2013-05-01T00:00:00				2013	5				ilt						2146281599			ASIA				IN				Panaji									15.4916	73.821																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.862Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.862Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.10_1	Goa	IND.10.1_1	North Goa	IND.10.1.4_1	Panaji	NE	
4439236899		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:646:MM																PRESENT																			1999-10-01T00:00:00				1999	10				mbi;mbo;abn;hri						1000014823			ASIA				MM				Shwedaung Town									18.709	95.212																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.861Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.861Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	MMR	Myanmar	MMR.2_1	Bago	MMR.2.2_1	Pyay	MMR.2.2.5_1	Shwedaung	NE	
4439236898		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:405:IN																PRESENT																			1985-09-01T00:00:00				1985	9				hri						1000005940			ASIA				IN				Calcutta (Esplanade area)									22.572	88.358																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.861Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.861Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.36_1	West Bengal	IND.36.11_1	Kolkata	IND.36.11.1_1	Alipur	NE	
4439236897		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:430:IN																PRESENT																			1995-12-01T00:00:00				1995	12				l						1000006186			ASIA				IN				Kalighat									22.519	88.356																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.863Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.863Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.36_1	West Bengal	IND.36.11_1	Kolkata	IND.36.11.1_1	Alipur	NE	
4439236896		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:841:IR																PRESENT																			2012-05-01T00:00:00				2012	5				l;hri						2146280737			ASIA				IR				Hadid									30.7982	49.2836																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.862Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.862Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IRN	Iran	IRN.15_1	Khuzestan	IRN.15.12_1	Ramhormoz			NE	
4439236895		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:350:IN																PRESENT																			1985-12-01T00:00:00				1985	12				hri;ard						1000005734			ASIA				IN				Delhi (South area: Kalkaji, Humayunpur, Sarojini Nagar)									28.5615	77.1935																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.861Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.861Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.25_1	NCT of Delhi	IND.25.1_1	West	IND.25.1.1_1	Delhi	NE	
4439236894		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:325:IN																PRESENT																			1985-05-01T00:00:00				1985	5				hri;ard						1000005733			ASIA				IN				Delhi (Peri-urban area: Wazirabad Mandirwala, Gopalpur, Timarpur, Mukherji Nagar Bandh)									28.7174	77.2226																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.861Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.861Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.25_1	NCT of Delhi	IND.25.1_1	West	IND.25.1.1_1	Delhi	NE	
4439236893		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:245:IR																PRESENT				Zaim M, Ershadi MR, Manouchehri AV, Hamdi MR. The use of CDC light traps and other procedures for sampling malaria vectors in southern Iran. J Am Mosq Control Assoc. 2(4), 511-5 (1986). PMID: 3507528.															1985-02-01T00:00:00				1985	2				lt;abo;mbo;ro						1000003404			ASIA				IR				Chelow									27.1378	56.9845																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.860Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.860Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IRN	Iran	IRN.11_1	Hormozgan	IRN.11.13_1	Minab			NE	
4439236892		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:429:IN																PRESENT																			1995-12-01T00:00:00				1995	12				l						1000006185			ASIA				IN				Bhawanipur									22.527	88.35																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.859Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.859Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.36_1	West Bengal	IND.36.11_1	Kolkata	IND.36.11.1_1	Alipur	NE	
4439236891		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:1094:DJ																PRESENT																			2013-08-01T00:00:00				2013	8													AFRICA				DJ				Sheraton Hotel - Djibouti City (ML2)									11.602	43.157																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.859Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.859Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611									NE	
4439236890		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:816:PK																PRESENT																												hri						2146280703			ASIA				PK				Jamshed									24.8718	67.0527																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.860Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.860Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	PAK	Pakistan	PAK.8_1	Sindh	PAK.8.2_1	Karachi	PAK.8.2.3_1	Karachi South	NE	
4439236889		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:520:MM																PRESENT																			1998-05-01T00:00:00				1998	5				l;mb;abn;hri						1000014672			ASIA				MM				Nweyone village									22.586	95.996																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.859Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.859Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	MMR	Myanmar	MMR.8_1	Mandalay	MMR.8.5_1	Pyin-Oo-Lwin	MMR.8.5.3_1	Singu	NE	
4439236888		https://doi.org/10.1073/pnas.2003976117		CC_BY_NC_4_0											Anopheles stephensi occurrence data 1985 - 2019		HUMAN_OBSERVATION				An_stephensi:1057:IN																PRESENT																												l						2146281575			ASIA				IN				Papareddipalya, Bangalore									12.9749	77.5056																																																		Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			0f0df35b-e431-4709-8b7a-9496fff9f253	GB	2023-12-11T12:39:53.859Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2023-12-11T12:39:53.859Z	2023-12-11T12:39:45.367Z	true		https://doi.org/10.1073/pnas.200397611	IND	India	IND.16_1	Karnataka	IND.16.3_1	Bangalore	IND.16.3.2_1	Bangalore	NE	
